,Name,Addr,lat,lng
320,이디야커피 마장역점,서울 성동구 마장로 293-1,37.5659109,127.0421543
321,이디야커피 서초역점,"서울 서초구 반포대로21길 23 세진빌딩 1층 102,103호",37.4876739,127.0085053
322,이디야커피 예술의전당점,서울 서초구 반포대로 32 원일빌딩,37.4833789,127.0121074
323,이디야커피 포이점,서울 서초구 마방로10길 42 1층,37.475593,127.0445372
324,이디야커피 노량진CTS점,서울 동작구 노량진로 110,37.5131457,126.9380262
325,이디야커피 신도림테크노마트점,서울 구로구 새말로 97,37.5070431,126.8902185
326,이디야커피 상수역점,서울 마포구 와우산로 41-1 1층,37.5482086,126.9228014
327,이디야커피 신림대학동점,서울 관악구 호암로26길 17,37.4707098,126.9345955
328,이디야커피 까치산역점,서울 강서구 강서로17길 6 광성빌딩 1층,37.5333976,126.8452334
329,이디야커피 홍제역점,서울 서대문구 통일로 431,37.5874248,126.9453165
330,이디야커피 장안동사거리점,서울 동대문구 답십리로 309,37.572295,127.0748317
331,이디야커피 중계점,서울 노원구 동일로204가길 34 씨앤미빌딩 103호,37.6406859,127.0681273
332,이디야커피 상계동점,서울 노원구 한글비석로52길 8 1층,37.6648446,127.0664584
333,이디야커피 양재점,서울 서초구 남부순환로347길 38 원효빌딩 1층 1-5호,37.4843236,127.0306334
334,이디야커피 석관동점,서울 성북구 돌곶이로8길 22 301동 1층 109동,37.606103,127.0634229
335,이디야커피 신월사거리점,서울 양천구 남부순환로 353,37.5356284,126.8289172
336,이디야커피 쌍문역점,서울 도봉구 도봉로117길 4,37.6494003,127.034694
337,이디야커피 상암우리기술점,서울 마포구 월드컵북로56길 9 1층 102호,37.5813475,126.887425
338,이디야커피 양평동2가점,서울 영등포구 선유서로25길 19,37.5241382,126.8842567
339,이디야커피 상암DMC점,서울 마포구 월드컵북로 396 누리꿈몰스퀘어 110호,37.579396,126.8897942
340,이디야커피 성수아카데미점,서울 성동구 성수이로 118 성수아카데미타워 104호,37.545161,127.0577529
341,이디야커피 만리동고개점,서울 중구 만리동2가 231-38 서울역센트럴 자이상가 1층 402동 102호,37.555136,126.9634788
342,이디야커피 원효로점,서울 용산구 원효로 257,37.5405279,126.9691008
343,이디야커피 을지병원사거리점,서울 강남구 도산대로30길 7,37.5193645,127.0294202
344,이디야커피 답십리로데오점,서울 성동구 용답19가길 24,37.5638359,127.0525436
345,이디야커피 창동현대타운점,서울 도봉구 도봉로114길 22 1층,37.6473276,127.0356466
346,이디야커피 광화문트윈트리타워점,서울 종로구 율곡로 6,37.5762457,126.9892919
347,이디야커피 영등포그랜드점,서울 영등포구 양산로9길 15 그랜드타워 1층 101호,37.526058,126.884132
348,이디야커피 탑골공원점,서울 종로구 수표로 109-1,37.57097470000001,126.989189
349,이디야커피 공항시장역점,서울 강서구 방화동로 37,37.5641437,126.8106696
350,이디야커피 구로에이스점,서울 구로구 디지털로33길 11 에이스테크노타워 8차 106호,37.4851811,126.8951168
351,이디야커피 돈암동점,서울 성북구 동소문로 119,37.5937743,127.0178862
352,이디야커피 도봉구청점,서울 도봉구 도봉로150길 43,37.6663859,127.0455878
353,이디야커피 낙원동점,서울 종로구 삼일대로 436-1,37.5735649,126.9880038
354,이디야커피 순천향병원점,"서울 용산구 대사관로 72 1층 12호, 13호",37.5330587,127.0059327
355,이디야커피 금란망우점,서울 중랑구 망우로 460 1층,37.6000681,127.1031213
356,이디야커피 개봉북부점,서울 구로구 경인로40길 12,37.4961811,126.8591014
357,이디야커피 마포데시앙점,서울 마포구 독막로 320 마포데시앙 1층 104호,37.5430649,126.9488619
358,이디야커피 은행나무사거리점,서울 금천구 금하로 690 1층,37.4517558,126.9066215
359,이디야커피 강남자곡점,서울 강남구 자곡로 180 유탑유블레스 1층,37.4734846,127.1030979
360,이디야커피 증미한화점,서울 강서구 양천로 551-17 한화비즈메트로1차 1층,37.5592722,126.8609549
361,이디야커피 한성대점,서울 성북구 삼선교로10길 45,37.5861434,127.0100007
362,이디야커피 방학점,서울 도봉구 방학로 171,37.6621271,127.0332303
363,이디야커피 장위북서울꿈의숲점,"서울 성북구 돌곶이로41가길 2 1,2층",37.6185575,127.0455923
364,이디야커피 광산사거리점,서울 강북구 한천로 1083 1층,37.6424949,127.0226569
365,이디야커피 하월곡동점,서울 성북구 오패산로 16 1층,37.6035972,127.0375512
366,이디야커피 강일점,"서울 강동구 아리수로93길 19 임페리얼타워 1층 105호, 106호",37.5665592,127.1737804
367,이디야커피 미아삼거리역점,서울 강북구 도봉로10길 28,37.6138407,127.0310049
368,이디야커피 선덕고사거리점,"서울 도봉구 해등로 255 에벤에셀아파트 101동 209, 225호",37.6573275,127.0282084
369,이디야커피 국민대점,서울 성북구 정릉로9라길 8,37.6111263,127.0003764
370,이디야커피 석촌역점,서울 송파구 송파대로 456,37.5071619,127.1058265
371,이디야커피 서울공진초교점,"서울 강서구 마곡중앙1로 26 마곡엠리체 101,102호",37.55319679999999,126.8298352
372,이디야커피 방배역점,서울 서초구 방배로 87 1층 3호,37.482139,126.9968963
373,이디야커피 종암동점,서울 성북구 종암로 105,37.5994896,127.0339384
374,이디야커피 황학롯데캐슬점,서울 중구 청계천로 400,37.5708733,127.0213284
375,이디야커피 종로4가점,서울 종로구 김상옥로 1,37.5734546,126.9978915
376,이디야커피 신림남부초교점,서울 관악구 남부순환로 1541-1,37.48336219999999,126.921872
377,이디야커피 우이역도선사점,서울 강북구 삼양로173길 21,37.6626046,127.0113765
378,이디야커피 어린이대공원역점,서울 광진구 광나루로 380,37.5475795,127.0718667
379,이디야커피 전농사거리점,서울 동대문구 사가정로 132,37.5775568,127.0595101
380,이디야커피 중앙대점,서울 동작구 흑석로 79 1층,37.5069892,126.9584078
381,이디야커피 은행사거리점,서울 노원구 중계로 201 오성프라자 102호,37.6504368,127.0777536
382,이디야커피 쌍문동점,서울 도봉구 노해로 162,37.6487826,127.0272818
383,이디야커피 한성대역점,서울 성북구 동소문로 19 지하1층~지상2층,37.5894891,127.008087
384,이디야커피 회기역점,서울 동대문구 망우로 67 효자워너빌 103호 1층,37.5899254,127.0606026
385,이디야커피 이문점,서울 동대문구 신이문로 19 1층,37.5896627,127.0549497
386,이디야커피 박미삼거리점,서울 금천구 시흥대로 150,37.47636,126.9007077
387,이디야커피 중화동점,서울 중랑구 동일로129길 1 1층,37.5991715,127.0783477
388,이디야커피 광진구청점,서울 광진구 자양로 136 1층,37.5397529,127.0833879
389,이디야커피 마곡대방디엠씨티점,서울 강서구 양천로 344 대방디엠시티오피스텔1차 지하108호,37.5642415,126.8426754
390,이디야커피 목동역점,서울 양천구 오목로 229 1층,37.5260462,126.8628734
391,이디야커피 석계역점,서울 노원구 석계로3길 3,37.6155161,127.0643253
392,이디야커피 종로타워점,서울 종로구 종로 51 지하1층,37.5707727,126.983525
393,이디야커피 창신동점,서울 종로구 종로 316-1,37.5719863,127.0129084
394,이디야 인헌점,서울 관악구 인헌길 17,37.4707292,126.9688722
395,이디야커피 중계롯데우성점,서울 노원구 노원로22길 70 상가 201호,37.6468513,127.0727677
396,이디야커피 YTN점,서울 중구 세종대로1길 11,37.5581786,126.9725407
397,이디야커피 오장동점,서울 중구 마른내로 109-1 1층,37.5645748,127.0001136
398,이디야커피 목4동점,서울 양천구 목동중앙본로7길 46,37.5394371,126.86612
399,이디야커피 장한평 군자초교점,서울 동대문구 한천로2길 53,37.5627974,127.0613958
400,이디야커피 구산사거리점,서울 은평구 서오릉로 195 1층,37.613445,126.9118087
401,이디야커피 월곡동아점,서울 성북구 장월로1길 47 1층,37.606215,127.0456787
402,이디야커피 상계역점,서울 노원구 덕릉로 698,37.6598008,127.0756283
403,이디야커피 문정문현점,서울 송파구 새말로8길 30,37.4800957,127.1266355
404,이디야커피 서초법조타운점,서울 서초구 서초중앙로24길 7 동천빌딩,37.483796,127.0355774
405,이디야커피 쌍문중앙점,"서울 도봉구 도봉로 519 1, 2층",37.651912,127.0363036
406,이디야커피 강서NC점,서울 강서구 강서로54길 11 가동 1층,37.5592805,126.8393255
407,이디야커피 신정네거리역점,서울 양천구 중앙로 282,37.5215126,126.8525663
408,이디야커피 중곡대원점,서울 광진구 용마산로 111,37.5635558,127.0866291
409,이디야커피 세광교회점,서울 금천구 독산로 124,37.4582394,126.9056093
410,이디야커피 목3동점,서울 양천구 목동중앙북로 38,37.5468869,126.8672611
411,이디야커피 신림신원점,서울 관악구 신원로 16,37.48078539999999,126.9281219
412,이디야커피 충무로3가점,서울 중구 퇴계로27길 31,37.56252509999999,126.9912341
413,이디야커피 신길아이파크점,서울 영등포구 도림로 280,37.5029,126.9042022
414,이디야커피 역삼월드점,서울 강남구 역삼로52길 14 도곡프라자 102호,37.4985444,127.0479369
415,이디야커피 올림픽공원점,서울 송파구 올림픽로 354,37.5160676,127.109727
416,이디야커피 송파한양점,서울 송파구 가락로 165,37.5037323,127.1135741
417,이디야커피 강동역점,서울 강동구 천호대로 1065 강동상떼빌 로비층 106호,37.5369023,127.1302611
418,이디야커피 답십리파크자이점,서울 동대문구 한천로 55,37.5966208,127.0670655
419,이디야커피 가재울중앙점,서울 서대문구 가재울미래로 2 101동 105호,37.5741309,126.9095579
420,이디야커피 보라매역점,서울 영등포구 여의대방로 141,37.4996294,126.9199734
421,이디야커피 중앙대후문점,서울 동작구 흑석로 20,37.5047935,126.9530208
422,이디야커피 도림사거리점,서울 영등포구 도림로 326,37.5065486,126.9018065
423,이디야커피 하계온천점,서울 노원구 노원로 257 1층 104호,37.6402321,127.0727435
424,이디야커피 방화동로점,서울 강서구 방화동로 95,37.5690525,126.8126438
425,이디야커피 상도역점,서울 동작구 상도로 277,37.502774,126.9483282
426,이디야커피 낙성대역점,서울 관악구 남부순환로 1915,37.477862,126.9621916
427,이디야커피 서울과학기술대점,서울 노원구 공릉로 208,37.628258,127.0777683
428,이디야커피 선릉사거리점,서울 강남구 선릉로 519,37.5058332,127.047994
429,이디야커피 개롱역점,서울 송파구 오금로 407 1층 107호,37.4979912,127.135763
430,이디야커피 동소문동점,서울 성북구 동소문로13길 5,37.5920114,127.0128569
431,이디야커피 중림점,서울 중구 청파로 464,37.5607773,126.9682129
432,이디야커피 CBS본사점,서울 양천구 목동서로 159-1,37.52821350000001,126.8749471
433,이디야커피 중계중앙점,서울 노원구 덕릉로73길 18 태인빌딩 1층 104호,37.6521367,127.0723076
434,이디야커피 서울시립대점,서울 동대문구 서울시립대로 164 1층 104호,37.583249,127.0548191
435,이디야커피 상암KBS점,서울 마포구 월드컵북로 375 이안상암1단지 1층 107호,37.5741991,126.8962551
436,이디야커피 신림문화교점,서울 관악구 신림로 262-1 1층,37.478521,126.9326948
437,이디야커피 정릉중앙점,서울 성북구 정릉로 251,37.6046666,127.0119116
438,이디야커피 신길중앙점,서울 영등포구 도신로 229,37.5121582,126.9165036
439,이디야 가양역점,서울 강서구 양천로 500 1층 111호,37.5605018,126.8555237
440,이디야커피 신정서부점,서울 양천구 신정로11길 50-15,37.5121775,126.8383361
441,이디야커피 양재언남점,서울 서초구 동산로 60,37.4716597,127.0454069
442,이디야커피 남성역점,서울 동작구 사당로17가길 13 1층,37.4837726,126.9734022
443,이디야커피 가산월드점,서울 금천구 가산디지털2로 123,37.4787503,126.8786525
444,이디야커피 중곡역점,서울 광진구 능동로 407,37.5653961,127.0837734
445,이디야커피 청담사거리점,서울 강남구 도산대로 521,37.5248364,127.0503603
446,이디야커피 위례아이파크점,서울 송파구 위례광장로 136 애비뉴 트랜짓몰 지하 1층,37.4850892,127.1332182
447,이디야커피 마포점,서울 마포구 도화길 10,37.5397641,126.9473823
448,이디야커피 회현SK리더스점,서울 중구 퇴계로 72,37.5590809,126.9805937
449,이디야커피 용산후암점,서울 용산구 후암로 40-2,37.5495172,126.9776594
450,이디야커피 정릉뉴타운점,서울 성북구 정릉로 307 라온유아파트 상가동 B107호,37.602951,127.018105
451,이디야커피 충무필동점,서울 중구 퇴계로 218-5,37.5613417,126.9962643
452,이디야커피 역촌사거리점,서울 은평구 서오릉로 100,37.60888310000001,126.9209257
453,이디야커피 봉일시장점,서울 관악구 은천로 23,37.487825,126.9484942
454,이디야커피 구반포역점,서울 서초구 신반포로 50,37.5017467,126.9901286
455,이디야커피 노원중앙점,서울 노원구 노원로 452,37.6568057,127.0669206
456,이디야커피 돈암아리랑점,서울 성북구 아리랑로 75 돈암코오롱하늘채 상가동 112호,37.5992985,127.0129938
457,이디야커피 난향동점,서울 관악구 난곡로 60,37.4607674,126.9193864
458,이디야커피 장위뉴타운점,서울 성북구 장월로 144-1 1층,37.6176579,127.0510126
459,이디야커피 연대서문점,서울 서대문구 연희로10길 86,37.5636727,126.933677
460,이디야커피 동덕여대점,서울 성북구 화랑로 99,37.6034496,127.0426676
461,이디야커피 성수2가점,서울 성동구 성덕정길 106,37.5371206,127.0550961
462,이디야커피 목동로데오점,"서울 양천구 목동로 219 1, 2층",37.5279211,126.8637907
463,이디야커피 시흥동점,서울 금천구 시흥대로 198,37.4515665,126.9021441
464,이디야커피 중곡신성점,서울 광진구 용마산로 37 1층,37.5569838,127.0877098
465,이디야커피 서울삼성내과점,서울 송파구 백제고분로 126 1층,37.5061322,127.0807397
466,이디야커피 정동점,서울 중구 정동길 2-1,37.5679414,126.9693423
467,이디야커피 신길성애병원점,서울 영등포구 여의대방로53길 27,37.5118321,126.9215338
468,이디야커피 용산원효점,서울 용산구 원효로 70,37.5324502,126.951608
469,이디야커피 경희대점,서울 동대문구 경희대로 4,37.5916824,127.0551428
470,이디야커피 오벨리스크점,서울 마포구 마포대로 33 1층 103호,37.5399759,126.9454625
471,이디야커피 독립문역점,서울 종로구 통일로 266 102호,37.57580600000001,126.9567685
472,이디야커피 수유1동점,"서울 강북구 삼양로 293 서영프라자 105,106호",37.6295659,127.0176488
473,이디야커피 대림성모점,서울 동작구 시흥대로 658,37.4903375,126.9080654
474,이디야커피 강남세곡점,서울 강남구 헌릉로569길 9 1층,37.466266,127.1167873
475,이디야커피 충무아트홀점,서울 중구 퇴계로 381-1,37.5652402,127.0139856
476,이디야커피 명일중앙점,서울 강동구 상암로 210,37.5462623,127.1457746
477,이디야커피 길동역점,서울 강동구 양재대로 1471,37.5372792,127.1393753
478,이디야커피 삼성중앙점,서울 강남구 봉은사로 442,37.5112728,127.0482123
479,이디야커피 거여점,서울 송파구 오금로 497,37.4934491,127.1441973
480,이디야커피 세종로점,서울 중구 세종대로21길 67,37.5692528,126.9757053
481,이디야커피 가산두산위브점,서울 금천구 가산로 111,37.4755779,126.8929078
482,이디야커피 종로삼일대로점,서울 종로구 삼일대로 390-1,37.5694125,126.9879502
483,이디야커피 신촌숲아이파크점,서울 마포구 신수동 68-26,37.5508735,126.9332811
484,이디야커피 광운대점,서울 노원구 광운로 29,37.6202851,127.0584102
485,이디야커피 건대후문점,서울 광진구 광나루로 416,37.5464057,127.0755739
486,이디야커피 불광중앙점,서울 은평구 불광로 59,37.6122908,126.9317226
487,이디야커피 용문점,서울 용산구 원효로41길 73,37.5358104,126.9611254
488,이디야커피 마곡헤리움점,서울 강서구 마곡중앙5로1길 25,37.55319679999999,126.8298352
489,이디야커피 우림시장점,서울 중랑구 봉우재로 240 1층,37.595272,127.0993536
490,이디야커피 방학역점,서울 도봉구 도봉로153길 15,37.669757,127.0425203
491,이디야커피 불광역점,서울 은평구 불광로 28,37.6229243,126.9334724
492,이디야커피 문정테라타워점,서울 송파구 송파대로 167 지하1층,37.48532,127.1212618
493,이디야커피 외대점,서울 동대문구 휘경로 12,37.5933746,127.061969
494,이디야커피 노원KT점,서울 노원구 노해로 494,37.6545399,127.0629813
495,이디야커피 성공회대점,서울 구로구 연동로 312 2층,37.4872294,126.8242853
496,이디야커피 염창동점,서울 강서구 양천로 684 부성빌딩 1층,37.5506182,126.8719526
497,이디야커피 서울고교점,서울 서초구 효령로40길 4 1층,37.4827058,127.0057589
498,이디야커피 번동점,서울 강북구 오현로 194 덕수빌딩 1층,37.6288338,127.0398506
499,이디야커피 상일리엔파크점,서울 강동구 상일로 74,37.5525612,127.1752562
