,Name,Addr,lat,lng
435,고속터미널역 9호선,반포동 19-11,37.5047736,127.0049178
436,용두역 2호선,용두동 47-1,37.5738576,127.0379896
437,구반포역 9호선,반포동 817,37.5017647,126.9862345
438,신도림역 2호선,신도림동 460-26,37.5086867,126.8909033
439,신목동역 9호선,목동 136-2,37.5446362,126.8828695
440,합정역 6호선,합정동 414,37.5489656,126.9134767
441,상봉역 7호선,상봉동 100-9,37.5967056,127.0860055
442,용산역 경의중앙선,한강로3가 40-999,37.5288539,126.9640447
443,당산역 9호선,당산동6가 227-1,37.533782,126.9020409
444,동대문역 4호선,종로6가 287-1,37.5703848,127.009529
445,디지털미디어시티역 공항철도,상암동 1140,37.5768079,126.899126
446,시청역 2호선,서소문동 90-1,37.5635313,126.9755029
447,서울역 4호선,동자동 14-151,37.5530656,126.9727965
448,양재역 신분당선,서초동 1366-9,37.48476050000001,127.033371
449,사평역 9호선,반포동 128-7,37.5039477,127.0158272
450,고속터미널역 7호선,반포동 19-11,37.5047736,127.0049178
451,한성백제역 9호선,방이동 88-17,37.5179797,127.1133264
452,종로3가역 5호선,돈의동 39-1,37.5725321,126.9900894
453,동대문역사문화공원역 4호선,광희동2가 9,37.5644784,127.0071588
454,서울역 경의중앙선,봉래동2가 122-28,37.5553981,126.9716247
455,공덕역 공항철도 10번출구,서울 마포구 도화동 1-400,37.541859,126.9531544
456,삼양역 우이신설선,미아동 791-4755,37.6278807,127.0197872
457,구룡역 수인분당선,개포동 175-3,37.4870256,127.0592486
458,이촌역 4호선,용산동5가 17-112,37.5224811,126.9736707
459,충무로역 4호선,서울 중구 필동2가 16-2,37.5611591,126.994398
460,잠실역 8호선,신천동 7-4,37.51495450000001,127.1042019
461,도봉산역 7호선,도봉동 38-3,37.6890803,127.046509
462,김포공항역 공항철도,방화동 886,37.5667733,126.8025118
463,왕십리역 수인분당선,행당동 168-151,37.5592833,127.0384407
464,도림천역 2호선,신도림동 323-16,37.5144011,126.8826846
465,까치산역 2호선,화곡동 662-5,37.5325506,126.8463214
466,마곡나루역 공항철도,마곡동 373-14,37.5654177,126.8271459
467,동대문역사문화공원역 5호선,광희동1가 235-6,37.5645651,127.0062216
468,석계역 6호선,월계동 25-2,37.6152323,127.066831
469,군자역 7호선 5번출구,서울 광진구 능동 265-8,37.5568773,127.0796753
470,선릉역 수인분당선,삼성동 172-66,37.5088263,127.0630673
471,디지털미디어시티역 경의중앙선,수색동 37-2,37.5780872,126.8995894
472,천호역 8호선,천호동 455,37.5384618,127.1250941
473,을지로3가역 3호선,을지로3가 282-8,37.5664121,126.9941848
474,청량리역 경의중앙선,전농동 591-53,37.5792928,127.0479007
475,홍대입구역 경의중앙선,동교동 190-1,37.557643,126.926422
476,솔밭공원역 우이신설선,우이동 57-18,37.65612840000001,127.0130422
477,동묘앞역 6호선,숭인동 316-3,37.5716765,127.0158422
478,선정릉역 9호선,삼성동 111-114,37.5108416,127.0436876
479,공덕역 6호선,공덕동 439,37.5436847,126.9514541
480,온수역 1호선,온수동 51-7,37.4922901,126.8239696
481,종로3가역 3호선,묘동 20-5,37.5711957,126.9919594
482,동작역 9호선,동작동 326,37.5036663,126.9772942
483,상봉역 경춘선,상봉동 100-9,37.5967056,127.0860055
484,가락시장역 3호선,가락동 184-23,37.4928982,127.1180582
485,상봉역 경의중앙선 7번출구,서울 중랑구 상봉동 315-3,37.5974193,127.0855494
486,석촌역 9호선,석촌동 209,37.5067662,127.1054591
487,신당역 6호선,흥인동 162-1,37.567534,127.0161118
488,왕십리역 경의중앙선,행당동 168-151,37.5592833,127.0384407
489,회기역 경의중앙선 2번출구,서울 동대문구 휘경동 267-140,37.5896732,127.0585152
490,연신내역 6호선,갈현동 397,37.6188881,126.920832
491,영등포구청역 5호선,당산동3가 556-1,37.5243614,126.894287
492,복정역 수인분당선,장지동 596-21,37.4706864,127.1266998
493,고덕지하철차량기지,서울 강동구 고덕동 10-4,37.5714006,127.1623662
