,word1,word2,freq
5782,강북구,진자,2
5783,시간,위드,2
5784,결혼식,식사,2
5785,백신,확보,2
5786,경로,대전광역시,2
5787,가족,음성,2
5788,방침,정부,2
5789,양산시,확,2
5790,양산시,진자,2
5791,19,방침,2
5792,북한,확,2
5793,중국,현재,2
5794,업자,자영,2
5795,남동구,동선,2
5796,언제,치료,2
5797,남동구,진자,2
5798,안,최종,2
5799,남동구,확,2
5800,종자,코로나,2
5801,미접,코로나,2
5802,전환,코로나,2
5803,위드,전환,2
5804,11,마스크,2
5805,정은경,코로나,2
5806,위드,정은경,2
5807,19,재,2
5808,코로나,혈장,2
5809,과학자,우한,2
5810,교회,동구,2
5811,단계,패스트푸드,2
5812,경북,청도,2
5813,감염,아산,2
5814,방역,청주,2
5815,2,방문,2
5816,단계,대형,2
5817,19,안양,2
5818,동선,안양,2
5819,사회,춘천,2
5820,2,통영시,2
5821,김천,단계,2
5822,6,신규,2
5823,3,골프,2
5824,브리핑,시간,2
5825,250,결혼식,2
5826,10,결혼식,2
5827,마트,부산,2
5828,검사,동구,2
5829,거리,해제,2
5830,7,안동,2
5831,강서,부산,2
5832,안동시청,홈페이지,2
5833,창원,홈페이지,2
5834,명,안동,2
5835,4154,확,2
5836,률,한국,2
5837,2,대형,2
5838,부산,북구청,2
5839,평택,확,2
5840,23,자수,2
5841,단계,통영시,2
5842,남구청,부산,2
5843,23,확진,2
5844,발표,오늘,2
5845,진자,평택,2
5846,7,수도권,2
5847,QR,코드,2
5848,두기,오늘,2
5849,거리,오늘,2
5850,시,위반,2
5851,3,제사,2
5852,구청,금정,2
5853,강남구,동선,2
5854,진주시,코로나,2
5855,거리,국민,2
5856,19,평택,2
5857,격상,지역,2
5858,4154,코로나,2
5859,기타,서울,2
5860,예약,홈페이지,2
5861,2,란,2
5862,결혼식장,부산,2
5863,복용,코로나,2
5864,김해시,현황,2
5865,양산,홈페이지,2
5866,대전,홈페이지,2
5867,격상,제주도,2
5868,광산구,시간,2
5869,검사,광산구,2
5870,3,복지,2
5871,신고,코로나,2
5872,백신,홈페이지,2
5873,단계,복지,2
5874,대전,사망자,2
5875,경주,추가,2
5876,복지,코로나,2
5877,3,초등학교,2
5878,삼척시,확,2
5879,만들기,코로나,2
5880,만들기,코드,2
5881,사업,영천,2
5882,대구,무료,2
5883,무료,소,2
5884,마지막,사회,2
5885,도청,홈페이지,2
5886,노래방,영업,2
5887,계양구,시간,2
5888,경남,도청,2
5889,방역,전북,2
5890,페루,확,2
5891,계양구,보건소,2
5892,모임,서울시,2
5893,목욕탕,부산,2
5894,울산,홈페이지,2
5895,검사,계양구,2
5896,사적,서울시,2
5897,진자,페루,2
5898,발표,비,2
5899,발생,사업,2
5900,김해,홈페이지,2
5901,비,인원,2
5902,사회,현재,2
5903,강원도,코로나바이러스,2
5904,15,이후,2
5905,교육청,부산시,2
5906,뉴스,세계,2
5907,19,김천,2
5908,단계,란,2
5909,모임,해제,2
5910,대본,시간,2
5911,인원,체육,2
5912,0,8,2
5913,치료,후,2
5914,1,조치,2
5915,치료,확진,2
5916,서울,저녁,2
5917,0,진자,2
5918,영천시,진자,2
5919,소재,수성구,2
5920,외국인,확,2
5921,소재,시설,2
5922,외국인,진자,2
5923,0,확,2
5924,시설,인원,2
5925,예상,한국,2
5926,종식,중국,2
5927,영천시,확,2
5928,3,전시,2
5929,치사,코로나,2
5930,10,수도권,2
5931,8,접종,2
5932,야외,인원,2
5933,결혼식,야외,2
5934,3,차,2
5935,단계,정부,2
5936,4,스터디,2
5937,일상,종교,2
5938,종교,회복,2
5939,러시아,백신,2
5940,완화,정부,2
5941,남구,울산,2
5942,면역,코로나,2
5943,23,오늘,2
5944,동선,울산,2
5945,모임,허용,2
5946,진자,폐렴,2
5947,완화,조치,2
5948,정부,조치,2
5949,코로나,폐렴,2
5950,폐렴,확,2
5951,19,부산진구,2
5952,12,수도권,2
5953,두기,해제,2
5954,기타,코로나,2
5955,의료,진자,2
5956,소재,체육,2
5957,고등학교,부산,2
5958,수성구,시설,2
5959,수성구,체육,2
5960,구청,부산진,2
5961,동선,하동,2
5962,일반,코로나,2
5963,기관,확,2
5964,기관,진자,2
5965,19,체육,2
5966,부산광역시,청,2
5967,문구,코로나,2
5968,서울,연장,2
5969,고열,증상,2
5970,괴산,현황,2
5971,대전,번,2
5972,브리핑,확,2
5973,브리핑,진자,2
5974,경제,베트남,2
5975,4,전국,2
5976,고등학교,연제구,2
5977,의료,확,2
5978,2020,진자,2
5979,유행,차,2
5980,방역,완화,2
5981,3,지방,2
5982,영천시,외국인,2
5983,병설,코로나,2
5984,명,부산,2
5985,부산,연장,2
5986,누피,비르,2
5987,병설,유치원,2
5988,19,시설,2
5989,19,대책,2
5990,경기도,포천,2
5991,정례,코로나,2
5992,1,신규,2
5993,괴산군,동선,2
5994,동선,문경,2
5995,대책,정부,2
5996,2020,확,2
5997,2020,코로나,2
5998,삼척시,진자,2
5999,시간,중,2
6000,시간,조정,2
6001,검사,일일,2
6002,거리,경기,2
6003,증상,체온,2
6004,19,속,2
6005,거리,양산시,2
6006,면회,허용,2
6007,강원도,원주,2
6008,제주도,확진,2
6009,4154,번,2
6010,양산,이동,2
6011,자수,제주도,2
6012,감염,바이러스,2
6013,평창,현황,2
6014,군별,진자,2
6015,군별,코로나,2
6016,8,집합,2
6017,군별,확,2
6018,동선,울진,2
6019,동선,의성,2
6020,검사,달성군,2
6021,영동군,진자,2
6022,3,방,2
6023,4154,진자,2
6024,선,안산,2
6025,소,안산,2
6026,4,백신,2
6027,두기,순천,2
6028,울주군,확,2
6029,3,천안,2
6030,울주군,진자,2
6031,거리,순천,2
6032,존,프리,2
6033,존,현황,2
6034,코로나,프리,2
6035,프리,현황,2
6036,COVID,뜻,2
6037,단계,시,2
6038,사회,행동,2
6039,지침,행동,2
6040,요양,허용,2
6041,병원,허용,2
6042,2,충청남도,2
6043,숙박,인원,2
6044,3,pc,2
6045,영동군,코로나,2
6046,달성군,대구,2
6047,교회,발,2
6048,유성,확,2
6049,유성,진자,2
6050,대전,유성,2
6051,교회,유성,2
6052,대전,학원,2
6053,19,잔,2
6054,19,세종,2
6055,달성군,이슬람,2
6056,19,COVID,2
6057,병원,확진,2
6058,국산,백신,2
6059,명칭,코로나,2
6060,19,명칭,2
6061,제한,청주,2
6062,서울시,시간,2
6063,19,아산,2
6064,어린이집,화성시,2
6065,뜻,의,2
6066,인원,저녁식사,2
6067,백신,이상,2
6068,경기,사회,2
6069,경북,상주,2
6070,영동군,확,2
6071,10,영업,2
6072,베트남,입국,2
6073,시설,요양,2
6074,it,뜻,2
6075,17,수,2
6076,17,진자,2
6077,17,확,2
6078,베트남,사망자,2
6079,두기,양산시,2
6080,서원구,확,2
6081,4154,대전,2
6082,8,금지,2
6083,현황,화성,2
6084,서원구,코로나,2
6085,서원구,청주,2
6086,전시,칙,2
6087,서원구,진자,2
6088,코로나,콜센터,2
6089,동선,서원구,2
6090,경기,두기,2
6091,속,코로나,2
6092,안산,진료,2
6093,존,코로나,2
6094,동선,영천,2
6095,사회,어린이집,2
6096,사회,주,2
6097,보험,회사,2
6098,아산,충남,2
6099,종합,코로나,2
6100,99,결혼식,2
6101,광주,동구,2
6102,뉴스,존,2
6103,세계,프리,2
6104,보건소,홈페이지,2
6105,12,현황,2
6106,벌초,인원,2
6107,국민,사회,2
6108,국민,지침,2
6109,국민,행동,2
6110,인사,코로나,2
6111,가톨릭,코로나,2
6112,두기,어린이집,2
6113,거리,어린이집,2
6114,대구,수성구,2
6115,3,어린이집,2
6116,공주,코로나,2
6117,거리,행동,2
6118,광역시,실내,2
6119,광역시,체육,2
6120,광주,시설,2
6121,광주,실내,2
6122,광주,체육,2
6123,포항,홈페이지,2
6124,대학교,확,2
6125,사회,시행,2
6126,대학교,진자,2
6127,부산광역시,홈페이지,2
6128,19,학교,2
6129,뉴스,부산,2
6130,국민,단계,2
6131,국민,두기,2
6132,검사,자수,2
6133,단계,행동,2
6134,야외,제한,2
6135,음식점,인원,2
6136,음식점,제한,2
6137,4,조문,2
6138,기간,추석,2
6139,명절,추석,2
6140,단계,양산시,2
6141,아르헨티나,진자,2
6142,뉴스,프리,2
6143,두기,행동,2
6144,단계,조문,2
6145,장례식,조문,2
6146,21,세계,2
6147,조문,코로나,2
6148,이란,통,2
6149,아르헨티나,코로나,2
6150,10,세계,2
6151,아르헨티나,확,2
6152,이란,인후,2
6153,중상,코로나,2
6154,세계,존,2
6155,미국,별,2
6156,30,현황,2
6157,경북,사회,2
6158,3,영유,2
6159,19,서초구,1
6160,단계,음성군,1
6161,조치,카페,1
6162,경남,조치,1
6163,구장,조치,1
6164,거리,원주시,1
6165,수원시청,코로나,1
6166,발표,총리,1
6167,성남시,확,1
6168,12,영업,1
6169,동선,서초구,1
6170,19,대유행,1
6171,강원도,상황,1
6172,두기,원주시,1
6173,강동,스크린,1
6174,원금,정부,1
6175,골프,국제,1
6176,안양시,코로나,1
6177,안양시,확,1
6178,19,영통구,1
6179,보건소,영통구,1
6180,확진,후유증,1
6181,천안시청,코로나,1
6182,안양시,진자,1
6183,스크린골프,하남,1
6184,19,동해시,1
6185,음식점,장안구,1
6186,수원,홈페이지,1
6187,발생,장안구,1
6188,성남시,진자,1
6189,강원도,춘천,1
6190,12,식당,1
6191,기준,조치,1
6192,단계,정선군,1
6193,대본,사회,1
6194,19,정자동,1
6195,2,사항,1
6196,천안시,확,1
6197,공주시,단계,1
6198,식당,울산,1
6199,4,유행,1
6200,체육,행사,1
6201,1,원주,1
6202,11,완화,1
6203,동선,천안시청,1
6204,19,유행,1
6205,시간,정부,1
6206,공주시,코로나,1
6207,단계,사항,1
6208,위드,피시방,1
6209,19,아스,1
6210,사항,조치,1
6211,사회,중,1
6212,발생,음식점,1
6213,재,확산,1
6214,총리,코로나,1
6215,울산,위드,1
6216,5,원주,1
6217,동선,신종,1
6218,사회,제한,1
6219,동선,정자동,1
6220,스크린,실외,1
6221,수원,음식점,1
6222,정자동,진자,1
6223,정자동,코로나,1
6224,단계,삼척시,1
6225,신종,천안,1
6226,골프,실외,1
6227,수,천안,1
6228,정자동,확,1
6229,전남,조치,1
6230,단계,철원,1
6231,19,천안시,1
6232,19,고열,1
6233,4,울산,1
6234,5,조치,1
6235,제주,조치,1
6236,진자,천안시,1
6237,기준,울산,1
6238,군산,스크린골프,1
6239,결혼식,수,1
6240,동선,수원시청,1
6241,바이두,클라우드,1
6242,대전,유성구,1
6243,백화점,신세계,1
6244,성묘,제한,1
6245,시간제,코로나,1
6246,백신,연장,1
6247,강릉,국제,1
6248,바이두,지도,1
6249,바이두,전기차,1
6250,바이두,번역,1
6251,바이두,주식,1
6252,거리,군산,1
6253,검색,바이두,1
6254,국립,병원,1
6255,바이두,주가,1
6256,강릉,영화제,1
6257,군산,두기,1
6258,부산,이동,1
6259,경로,부산,1
6260,사회,일반,1
6261,2,햄버거,1
6262,유성구,진자,1
6263,유성구,코로나,1
6264,유성구,확,1
6265,바이두,한글,1
6266,2,맥도날드,1
6267,5,맥도날드,1
6268,강화도,진자,1
6269,마산,병원,1
6270,바이두,방법,1
6271,동거,코로나,1
6272,단계,맥도날드,1
6273,지침,추석,1
6274,벌초,제한,1
6275,맥도날드,코로나,1
6276,성묘,인원,1
6277,5,일반,1
6278,강화도,확,1
6279,가입,바이두,1
6280,바이두,코로나,1
6281,사전,중국어,1
6282,데,이스,1
6283,바이두,티,1
6284,듀,바이,1
6285,5,햄버거,1
6286,관악구,현황,1
6287,바이두,번역기,1
6288,경남,진주,1
6289,산청군,진자,1
6290,강릉,원금,1
6291,방역,소독기,1
6292,음식점,지침,1
6293,11,서울,1
6294,29,7,1
6295,상주시,추가,1
6296,경북,고령군,1
6297,19,고령군,1
6298,게임,오징어,1
6299,대응,별,1
6300,강원도,오징어,1
6301,강원도,게임,1
6302,단계,햄버거,1
6303,코로나,햄버거,1
6304,지역,행사,1
6305,5,패스트푸드,1
6306,방역,지역,1
6307,안성,확,1
6308,거리,패스트푸드,1
6309,산청군,코로나,1
6310,산청군,확,1
6311,소독기,코로나,1
6312,19,대구광역시,1
6313,서울,홈페이지,1
6314,강남구,현황,1
6315,자치,현황,1
6316,별,수칙,1
6317,계룡,코로나,1
6318,국립,마산,1
6319,자치,코로나,1
6320,칙,현재,1
6321,국제,영화제,1
6322,지침,현재,1
6323,구별,자치,1
6324,서산,확,1
6325,경남,지역,1
6326,서산,현황,1
6327,서산,진자,1
6328,완화,지침,1
6329,강릉,식당,1
6330,대구광역시,현황,1
6331,대구광역시,코로나,1
6332,로그인,바이두,1
6333,5,포항,1
6334,블로그,코로나,1
6335,3300,전북,1
6336,4,얀,1
6337,에버랜드,진자,1
6338,동선,월드,1
6339,동선,롯데,1
6340,방침,위드,1
6341,대전,새,1
6342,3300,확,1
6343,3300,코로나,1
6344,3300,진자,1
6345,동선,평택,1
6346,3285,코로나,1
6347,7,광주,1
6348,전주,중학교,1
6349,가족,제주도,1
6350,순창,확,1
6351,순창,코로나,1
6352,순창,진자,1
6353,순창,전북,1
6354,김제,동선,1
6355,수,전북,1
6356,서울,지하철,1
6357,구조조정,지하철,1
6358,에버랜드,확,1
6359,롯데,잠실,1
6360,광역시,블로그,1
6361,및,방역,1
6362,및,사회,1
6363,및,조치,1
6364,동선,전남,1
6365,완도,확,1
6366,완도,코로나,1
6367,국제,스크린,1
6368,완도,진자,1
6369,사회,조치,1
6370,동선,완도,1
6371,에버랜드,확진,1
6372,잠실,코로나,1
6373,국방부,코로나,1
6374,강화도,단계,1
6375,남원시,단계,1
6376,단계,문경,1
6377,구조조정,서울,1
6378,월드,잠실,1
6379,3285,확,1
6380,3285,진자,1
6381,진자,진천,1
6382,음성군,확,1
6383,단계,얀,1
6384,11,오후,1
6385,동선,영광,1
6386,청양,확,1
6387,진자,청양,1
6388,단계,해당,1
6389,지역,해당,1
6390,10,2020,1
6391,10,3,1
6392,코로나,해당,1
6393,1,이행,1
6394,2,포항,1
6395,음성군,진자,1
6396,음성군,이동,1
6397,경로,음성군,1
6398,음성,충북,1
6399,단양,충북,1
6400,국방부,지침,1
6401,진천,확,1
6402,진천,충북,1
6403,5,해당,1
6404,2,해당,1
6405,국회의원,진자,1
6406,4,함안,1
6407,3285,전북,1
6408,익산,전북,1
6409,제주도,직계,1
6410,군산,동선,1
6411,동선,창원시,1
6412,충주,홈페이지,1
6413,1,계획,1
6414,동선,충주시,1
6415,동선,제주시,1
6416,경기,동선,1
6417,동선,시청,1
6418,광역,확,1
6419,광역,진자,1
6420,강동,골프,1
6421,광역,동선,1
6422,동선,추가,1
6423,광주,추가,1
6424,국회의원,확,1
6425,국회의원,코로나,1
6426,거리,동해시,1
6427,창,코로나,1
6428,동해시,두기,1
6429,44,확,1
6430,골프,운영,1
6431,강원도,군,1
6432,군,순서,1
6433,경기도,순서,1
6434,개,경기도,1
6435,44,전북,1
6436,31,군,1
6437,31,경기도,1
6438,44,진자,1
6439,44,코로나,1
6440,31,개,1
6441,광주,전북,1
6442,최종,회복,1
6443,164,번,1
6444,164,전주,1
6445,수칙,자가,1
6446,동래구,초등학교,1
6447,격리,수칙,1
6448,164,진자,1
6449,거리,신인,1
6450,골프,시간,1
6451,문자,자가,1
6452,스크린,식사,1
6453,인천,중구,1
6454,경기도,산,1
6455,경기도,발생,1
6456,스크린,시간,1
6457,경기도,군별,1
6458,음성,자가,1
6459,격리,음성,1
6460,자가,차,1
6461,격리,차,1
6462,평택,헬스장,1
6463,골프,료,1
6464,스크린골프,존,1
6465,골프,존,1
6466,냄새,설사,1
6467,일상,접촉,1
6468,백신,서울시,1
6469,송파,코로나,1
6470,기준,일상,1
6471,골프,스크린골프,1
6472,송파,확,1
6473,독일,사망자,1
6474,사회,완료,1
6475,서울시,완료,1
6476,군별,인구,1
6477,스크린,운영,1
6478,군별,수,1
6479,경기도,인구,1
6480,경기도,수,1
6481,대상자,문자,1
6482,두기,신인,1
6483,고성군,확,1
6484,거리,신규,1
6485,164,코로나,1
6486,공장,안산,1
6487,안산시,코로나,1
6488,164,확,1
6489,검사,안산시,1
6490,선부동,코로나,1
6491,선부동,안산,1
6492,백신,스크린골프,1
6493,시청,안산,1
6494,이천,확,1
6495,이천,현황,1
6496,입국,자가,1
6497,이천,코로나,1
6498,수도권,오늘,1
6499,36,군,1
6500,이천,진자,1
6501,사회,오늘,1
6502,안,일상,1
6503,부산시,지침,1
6504,안,회복,1
6505,지침,춘천,1
6506,일상,최종,1
6507,방역,춘천,1
6508,두기,신규,1
6509,센티,신인,1
6510,골프,식사,1
6511,공장,의류,1
6512,고성군,코로나,1
6513,고성군,진자,1
6514,기간,해외,1
6515,단축,입국,1
6516,단축,해외,1
6517,격리,문자,1
6518,골프장,인원,1
6519,운영,편의점,1
6520,스크린골프,패스,1
6521,가족,접촉,1
6522,가족,밀접,1
6523,대구,편의점,1
6524,네팔,뉴스,1
6525,사우디,확,1
6526,사우디,코로나,1
6527,대구,운영,1
6528,브,신인,1
6529,사우디,진자,1
6530,의류,코로나,1
6531,자가,주,1
6532,기준,주,1
6533,안산,의류,1
6534,공장,코로나,1
6535,수원시,인구,1
6536,기간,입국,1
6537,10,정안,1
6538,1,서울,1
6539,명부,지침,1
6540,1,주일,1
6541,이후,추석,1
6542,부산,추석,1
6543,다,소,1
6544,언제,영업,1
6545,곽,해수욕장,1
6546,이동,추석,1
6547,시간,언제,1
6548,곽,제주도,1
6549,19,셀트리온,1
6550,감염증,뜻,1
6551,방역,출입,1
6552,마스크,해제,1
6553,10,언제,1
6554,10,시간,1
6555,지침,출입,1
6556,2,아기,1
6557,기자,정,1
6558,아기,주,1
6559,격리,외국,1
6560,2,살해,1
6561,살해,생후,1
6562,영어,주,1
6563,1,완화,1
6564,상황,제주,1
6565,2,영어,1
6566,수,하객,1
6567,코로나,하객,1
6568,노래방,청주,1
6569,3,숙박시설,1
6570,결혼식,마스크,1
6571,1,전북,1
6572,1,출입,1
6573,2,주일,1
6574,단계,명부,1
6575,경기도,식당,1
6576,스크린,접종,1
6577,1,경남,1
6578,노래방,시간,1
6579,사회,칙,1
6580,단계,출입,1
6581,뉴스,드,1
6582,3,야외,1
6583,사회,예식장,1
6584,명부,방역,1
6585,서울,집합,1
6586,MK,드,1
6587,MK,뉴스,1
6588,금지,서울,1
6589,기자,움,1
6590,스크린,후,1
6591,기간,단축,1
6592,19,신종,1
6593,골프,후,1
6594,골프,접종,1
6595,150,진자,1
6596,150,코로나,1
6597,150,확,1
6598,외국,자가,1
6599,최,코로나,1
6600,군부,확,1
6601,진자,최,1
6602,골프장,스크린,1
6603,외국,후,1
6604,군부,코로나,1
6605,골프,백신,1
6606,스크린골프,요금,1
6607,군부,진자,1
6608,종합,확,1
6609,종합,진자,1
6610,시장,종합,1
6611,동대문,종합,1
6612,격리,입국,1
6613,료,이용,1
6614,송파,진자,1
6615,료,스크린,1
6616,영업,제주,1
6617,보건소,제주,1
6618,여행,외국,1
6619,숙박,제주,1
6620,살해,주,1
6621,19,약,1
6622,개편,부산,1
6623,수도권,허용,1
6624,백신,스크린,1
6625,비,허용,1
6626,부산,심각,1
6627,2,어린이집,1
6628,골프,근처,1
6629,여행,후,1
6630,8,부산시,1
6631,부산시,인,1
6632,담양,전남,1
6633,결혼식,비,1
6634,개편안,부산,1
6635,최,확,1
6636,시청,익산,1
6637,근처,스크린,1
6638,서울,신규,1
6639,재검사,코로나,1
6640,기준,재검사,1
6641,150,전북,1
6642,경북,신규,1
6643,2,춘천,1
6644,36,개,1
6645,선,영통구,1
6646,날씨,여주,1
6647,대전,동구,1
6648,대책,조기,1
6649,대전,상황,1
6650,창,확,1
6651,대학교,서구,1
6652,거리,차,1
6653,1,명부,1
6654,진자,창,1
6655,명,여주,1
6656,동선,여주시,1
6657,광역시,발생,1
6658,대책,종합,1
6659,세종,특별시,1
6660,대전,서구,1
6661,격상,울산,1
6662,두기,차,1
6663,민생,발표,1
6664,접종,조치,1
6665,민생,조기,1
6666,우송대,학교,1
6667,민생,종합,1
6668,조치,차,1
6669,용인,학원,1
6670,발표,전국,1
6671,대책,민생,1
6672,여주시,전직,1
6673,여주시,현직,1
6674,전직,코로나,1
6675,울진,현황,1
6676,수원,한국,1
6677,스크린,인원,1
6678,수원,요양,1
6679,두부,사람,1
6680,여주시청,홈페이지,1
6681,대상,예외,1
6682,여주,집단,1
6683,나주시,여주시,1
6684,공무원,여주,1
6685,연장,울산,1
6686,백신,예외,1
6687,19,설사,1
6688,예외,접종,1
6689,교차,대상자,1
6690,대상자,접종,1
6691,극복,종합,1
6692,대학교,동구,1
6693,금지,추석,1
6694,여주시,중앙,1
6695,코로나,현직,1
6696,집합,추석,1
6697,전직,현직,1
6698,2,더,1
6699,민생,코로나,1
6700,발표,조기,1
6701,5,백신,1
6702,이상,접종,1
6703,19,카,1
6704,가격,스크린,1
6705,장안구,진료,1
6706,격리,접종,1
6707,면제,백신,1
6708,면제,접종,1
6709,소,장안구,1
6710,자가,접종,1
6711,1,혜택,1
6712,기준,방안,1
6713,선,장안구,1
6714,가격,이용,1
6715,보건소,장안구,1
6716,19,가래,1
6717,강남,스크린골프,1
6718,예방접종,혜택,1
6719,19,기침,1
6720,19,장안구,1
6721,영통구,코로나,1
6722,영통구,진료,1
6723,소,영통구,1
6724,거리,실행,1
6725,5,접종,1
6726,구미,동선,1
6727,결과,진단,1
6728,수,포항,1
6729,시간,진단,1
6730,2,무증상,1
6731,더,무증상,1
6732,더,차,1
6733,김포,단계,1
6734,무증상,차,1
6735,발표,종합,1
6736,사회,인,1
6737,8,사회,1
6738,독서실,사회,1
6739,조기,종합,1
6740,에이스,일산,1
6741,스파,일산,1
6742,스파,에이스,1
6743,랜드,일산,1
6744,랜드,에이스,1
6745,스크린,제한,1
6746,기준,실행,1
6747,가격,골프,1
6748,랜드,스파,1
6749,개편안,새,1
6750,발표,새,1
6751,사적,울산,1
6752,진자,태안,1
6753,태안,현황,1
6754,19,트,1
6755,내과,세종시,1
6756,162,진자,1
6757,162,코로나,1
6758,162,확,1
6759,방안,실행,1
6760,방안,별,1
6761,19,종합,1
6762,기준,대상자,1
6763,중앙,파주,1
6764,남양주,요양,1
6765,남양주,병원,1
6766,동선,연천군,1
6767,완주,진자,1
6768,코로나,현장,1
6769,남동구,현장,1
6770,경제,극복,1
6771,완주,코로나,1
6772,1,전라북도,1
6773,사회,전라북도,1
6774,건설,코로나,1
6775,건설,남동구,1
6776,완주,확,1
6777,발생,일일,1
6778,발생,환자,1
6779,별,실행,1
6780,기준,분류,1
6781,발생,지역,1
6782,분류,접촉,1
6783,거리,보도자료,1
6784,어린이집,확,1
6785,어린이집,진자,1
6786,두기,보도자료,1
6787,광주,어린이집,1
6788,2,세종시,1
6789,해제,확,1
6790,진자,해제,1
6791,경기도,어린이집,1
6792,보도자료,사회,1
6793,생활,종교시설,1
6794,야구선수,코로나,1
6795,NC,코로나,1
6796,기준,해제,1
6797,세종시,카페,1
6798,세종시,지역번호,1
6799,162,동선,1
6800,162,번,1
6801,19,민생,1
6802,19,조기,1
6803,밀접,자가,1
6804,162,전주,1
6805,격리,밀접,1
6806,병원,파주,1
6807,510,동선,1
6808,태안,확,1
6809,시영,안산,1
6810,경제,조기,1
6811,경제,종합,1
6812,남양주,진료,1
6813,극복,대책,1
6814,극복,민생,1
6815,남양주,선,1
6816,극복,발표,1
6817,극복,조기,1
6818,골프장,제한,1
6819,남양주,보건소,1
6820,숙박시설,조치,1
6821,숙박시설,울산,1
6822,2,숙박시설,1
6823,구미,집합,1
6824,대구,새,1
6825,남양주,홈페이지,1
6826,남양주,시청,1
6827,사천시,확,1
6828,사천시,코로나,1
6829,단계,방안,1
6830,사천시,진자,1
6831,8,오후,1
6832,20,오후,1
6833,경제,발표,1
6834,시영,어학,1
6835,19,파주,1
6836,경제,민생,1
6837,및,실행,1
6838,19,중앙,1
6839,경제,대책,1
6840,및,방안,1
6841,화천군,확,1
6842,코로나,화천군,1
6843,진자,화천군,1
6844,구미,금지,1
6845,수,안산,1
6846,NC,야구선수,1
6847,두기,실행,1
6848,경기도,파주,1
6849,대구,완화,1
6850,어학,코로나,1
6851,오한,코로나,1
6852,속도,음악,1
6853,속도,헬스장,1
6854,안산,어학,1
6855,상황,호치민,1
6856,단계,실행,1
6857,시설,해운대구,1
6858,시영,코로나,1
6859,체육,해운대구,1
6860,강릉시청,홈페이지,1
6861,남해,두기,1
6862,두기,패스트푸드,1
6863,수,하루,1
6864,국가,순위,1
6865,검사,송파구,1
6866,코로나,확진율,1
6867,검사,확진율,1
6868,4,병원,1
6869,단계,병원,1
6870,구로,코로나,1
6871,구로,보건소,1
6872,검사,구로,1
6873,1,경북,1
6874,검사,하루,1
6875,2021,세계,1
6876,일본,현재,1
6877,북한,현황,1
6878,자살,한국,1
6879,19,환자,1
6880,오후,확진,1
6881,10,오늘,1
6882,3,경북,1
6883,단계,청도,1
6884,속초,영업,1
6885,속초,시간,1
6886,2021,경제,1
6887,2021,순위,1
6888,복장,장례식,1
6889,경제,한국,1
6890,선진국,세계,1
6891,2020,순위,1
6892,2020,세계,1
6893,2020,경제,1
6894,2019,순위,1
6895,2019,경제,1
6896,군사력,순위,1
6897,군사력,세계,1
6898,순위,한국,1
6899,세계,한국,1
6900,북한,순위,1
6901,gdp,세계,1
6902,북한,세계,1
6903,경제,북한,1
6904,세계,순위표,1
6905,경제,순위표,1
6906,순위,인구,1
6907,세계,인구,1
6908,대국,순위,1
6909,대국,세계,1
6910,경제,대국,1
6911,gdp,순위,1
6912,단계,울릉도,1
6913,19,함안,1
6914,동해,현황,1
6915,청주,확진,1
6916,대전광역시,현황,1
6917,19,대전광역시,1
6918,부평구,인천,1
6919,바이러스,부평구,1
6920,동선,부평구,1
6921,17,8,1
6922,31,8,1
6923,비,확,1
6924,비,진자,1
6925,노원구,현황,1
6926,자수,청주,1
6927,울릉도,코로나,1
6928,남해,확,1
6929,남해,진자,1
6930,예약,현황,1
6931,그래프,한국,1
6932,19,속보,1
6933,관련,뉴스,1
6934,18,예측,1
6935,2,pc,1
6936,2,방,1
6937,5,pc,1
6938,5,독서실,1
6939,경상북도,현황,1
6940,발생,청주,1
6941,19,순천시,1
6942,알바,이오,1
6943,진해구,확,1
6944,진해구,코로나,1
6945,진자,진해구,1
6946,교회,진해구,1
6947,동선,진해,1
6948,모임,실내,1
6949,누적,세계,1
6950,13,확진,1
6951,13,자수,1
6952,13,6,1
6953,독감,수,1
6954,독감,사망자,1
6955,세르비아,수도,1
6956,19,삼척,1
6957,날씨,인도네시아,1
6958,뉴스,인도네시아,1
6959,입국,필리핀,1
6960,우크라이나,코로나,1
6961,순천시,현황,1
6962,발생,순천시,1
6963,선진국,순위,1
6964,경제력,세계,1
6965,경제력,순위,1
6966,광역,울산,1
6967,다운로드,방법,1
6968,다운로드,동영상,1
6969,동영상,바로가기,1
6970,유튜브,홈페이지,1
6971,sk,텔레콤,1
6972,교차로,울산,1
6973,lg,유플러스,1
6974,방송,서경,1
6975,새댁,울산,1
6976,sk,브로드밴드,1
6977,방송,제주,1
6978,날씨,바람,1
6979,kctv,제주,1
6980,kctv,방송,1
6981,매일,울산,1
6982,jcn,뉴스,1
6983,울산,유선,1
6984,방송,유선,1
6985,jcn,유선,1
6986,jcn,인터넷,1
6987,농도,오늘,1
6988,농도,미세먼지,1
6989,다운로드,유튜브,1
6990,동영상,방법,1
6991,방법,유튜브,1
6992,유튜브,음악,1
6993,개발자,라이브,1
6994,유튜브,코리아,1
6995,기자,최일,1
6996,모임,별,1
6997,보기,유튜브,1
6998,광고,유튜브,1
6999,광고,보기,1
7000,먹통,유튜브,1
7001,에러,유튜브,1
7002,유튜브,장애,1
7003,유튜브,주가,1
7004,뜻,유튜브,1
